"시도별","사육규모별","년도","분기","항목","데이터"
"전라북도","1,000~5,000",2018,3,"농장수",404
"전라북도","1,000~5,000",2018,3,"마리수",846604
"전라북도","1,000~5,000",2018,4,"농장수",383
"전라북도","1,000~5,000",2018,4,"마리수",820224
"전라북도","1,000~5,000",2019,1,"농장수",378
"전라북도","1,000~5,000",2019,1,"마리수",800099
"전라북도","1,000~5,000",2019,2,"농장수",394
"전라북도","1,000~5,000",2019,2,"마리수",827988
"전라북도","1,000~5,000",2019,3,"농장수",391
"전라북도","1,000~5,000",2019,3,"마리수",827201
"전라북도","1,000~5,000",2019,4,"농장수",410
"전라북도","1,000~5,000",2019,4,"마리수",855621
"전라북도","1,000~5,000",2020,1,"농장수",410
"전라북도","1,000~5,000",2020,1,"마리수",856751
"전라북도","1,000~5,000",2020,2,"농장수",404
"전라북도","1,000~5,000",2020,2,"마리수",849290
"전라북도","1,000~5,000",2020,3,"농장수",439
"전라북도","1,000~5,000",2020,3,"마리수",922590
"전라북도","1,000~5,000",2020,4,"농장수",389
"전라북도","1,000~5,000",2020,4,"마리수",851305
"전라북도","1,000~5,000",2021,1,"농장수",413
"전라북도","1,000~5,000",2021,1,"마리수",870531
"전라북도","1,000~5,000",2021,2,"농장수",411
"전라북도","1,000~5,000",2021,2,"마리수",894066
"전라북도","1,000~5,000",2021,3,"농장수",424
"전라북도","1,000~5,000",2021,3,"마리수",918248
"전라북도","5,000~10,000",2017,1,"농장수",31
"전라북도","5,000~10,000",2017,1,"마리수",214111
"전라북도","5,000~10,000",2017,2,"농장수",34
"전라북도","5,000~10,000",2017,2,"마리수",227847
"전라북도","5,000~10,000",2017,3,"농장수",37
"전라북도","5,000~10,000",2017,3,"마리수",257389
"전라북도","5,000~10,000",2017,4,"농장수",34
"전라북도","5,000~10,000",2017,4,"마리수",235694
"전라북도","5,000~10,000",2018,1,"농장수",32
"전라북도","5,000~10,000",2018,1,"마리수",221093
"전라북도","5,000~10,000",2018,2,"농장수",36
"전라북도","5,000~10,000",2018,2,"마리수",248163
"전라북도","5,000~10,000",2018,3,"농장수",38
"전라북도","5,000~10,000",2018,3,"마리수",256358
"전라북도","5,000~10,000",2018,4,"농장수",35
"전라북도","5,000~10,000",2018,4,"마리수",236206
"전라북도","5,000~10,000",2019,1,"농장수",38
"전라북도","5,000~10,000",2019,1,"마리수",258793
"전라북도","5,000~10,000",2019,2,"농장수",38
"전라북도","5,000~10,000",2019,2,"마리수",252929
"전라북도","5,000~10,000",2019,3,"농장수",40
"전라북도","5,000~10,000",2019,3,"마리수",271960
"전라북도","5,000~10,000",2019,4,"농장수",40
"전라북도","5,000~10,000",2019,4,"마리수",278768
"전라북도","5,000~10,000",2020,1,"농장수",41
"전라북도","5,000~10,000",2020,1,"마리수",285726
"전라북도","5,000~10,000",2020,2,"농장수",40
"전라북도","5,000~10,000",2020,2,"마리수",276733
"전라북도","5,000~10,000",2020,3,"농장수",37
"전라북도","5,000~10,000",2020,3,"마리수",258311
"전라북도","5,000~10,000",2020,4,"농장수",36
"전라북도","5,000~10,000",2020,4,"마리수",254619
"전라북도","5,000~10,000",2021,1,"농장수",40
"전라북도","5,000~10,000",2021,1,"마리수",270443
"전라북도","5,000~10,000",2021,2,"농장수",37
"전라북도","5,000~10,000",2021,2,"마리수",261233
"전라북도","5,000~10,000",2021,3,"농장수",39
"전라북도","5,000~10,000",2021,3,"마리수",272445
"전라북도","10,000 이상",2017,1,"농장수",12
"전라북도","10,000 이상",2017,1,"마리수",163800
"전라북도","10,000 이상",2017,2,"농장수",12
"전라북도","10,000 이상",2017,2,"마리수",165428
"전라북도","10,000 이상",2017,3,"농장수",12
"전라북도","10,000 이상",2017,3,"마리수",181781
"전라북도","10,000 이상",2017,4,"농장수",12
"전라북도","10,000 이상",2017,4,"마리수",172520
"전라북도","10,000 이상",2018,1,"농장수",12
"전라북도","10,000 이상",2018,1,"마리수",176424
"전라북도","10,000 이상",2018,2,"농장수",10
"전라북도","10,000 이상",2018,2,"마리수",152965
"전라북도","10,000 이상",2018,3,"농장수",10
"전라북도","10,000 이상",2018,3,"마리수",157765
"전라북도","10,000 이상",2018,4,"농장수",11
"전라북도","10,000 이상",2018,4,"마리수",166941
"전라북도","10,000 이상",2019,1,"농장수",9
"전라북도","10,000 이상",2019,1,"마리수",137953
"전라북도","10,000 이상",2019,2,"농장수",9
"전라북도","10,000 이상",2019,2,"마리수",138884
"전라북도","10,000 이상",2019,3,"농장수",10
"전라북도","10,000 이상",2019,3,"마리수",153732
"전라북도","10,000 이상",2019,4,"농장수",9
"전라북도","10,000 이상",2019,4,"마리수",139646
"전라북도","10,000 이상",2020,1,"농장수",7
"전라북도","10,000 이상",2020,1,"마리수",113030
"전라북도","10,000 이상",2020,2,"농장수",8
"전라북도","10,000 이상",2020,2,"마리수",127042
"전라북도","10,000 이상",2020,3,"농장수",10
"전라북도","10,000 이상",2020,3,"마리수",150249
"전라북도","10,000 이상",2020,4,"농장수",9
"전라북도","10,000 이상",2020,4,"마리수",140153
"전라북도","10,000 이상",2021,1,"농장수",9
"전라북도","10,000 이상",2021,1,"마리수",135221
"전라북도","10,000 이상",2021,2,"농장수",9
"전라북도","10,000 이상",2021,2,"마리수",133998
"전라북도","10,000 이상",2021,3,"농장수",9
"전라북도","10,000 이상",2021,3,"마리수",136360
"전라남도","합계",2017,1,"농장수",578
"전라남도","합계",2017,1,"마리수",1016783
"전라남도","합계",2017,2,"농장수",578
"전라남도","합계",2017,2,"마리수",1054001
"전라남도","합계",2017,3,"농장수",568
"전라남도","합계",2017,3,"마리수",1086241
"전라남도","합계",2017,4,"농장수",561
"전라남도","합계",2017,4,"마리수",1076418
"전라남도","합계",2018,1,"농장수",547
"전라남도","합계",2018,1,"마리수",1078405
"전라남도","합계",2018,2,"농장수",547
"전라남도","합계",2018,2,"마리수",1097079
"전라남도","합계",2018,3,"농장수",546
"전라남도","합계",2018,3,"마리수",1125571
"전라남도","합계",2018,4,"농장수",546
"전라남도","합계",2018,4,"마리수",1108605
"전라남도","합계",2019,1,"농장수",526
"전라남도","합계",2019,1,"마리수",1104120
"전라남도","합계",2019,2,"농장수",527
"전라남도","합계",2019,2,"마리수",1134683
"전라남도","합계",2019,3,"농장수",527
"전라남도","합계",2019,3,"마리수",1174435
"전라남도","합계",2019,4,"농장수",527
"전라남도","합계",2019,4,"마리수",1165359
"전라남도","합계",2020,1,"농장수",539
"전라남도","합계",2020,1,"마리수",1182278
"전라남도","합계",2020,2,"농장수",545
"전라남도","합계",2020,2,"마리수",1170600
"전라남도","합계",2020,3,"농장수",541
"전라남도","합계",2020,3,"마리수",1187836
"전라남도","합계",2020,4,"농장수",533
"전라남도","합계",2020,4,"마리수",1177077
"전라남도","합계",2021,1,"농장수",545
"전라남도","합계",2021,1,"마리수",1191799
"전라남도","합계",2021,2,"농장수",545
"전라남도","합계",2021,2,"마리수",1188924
"전라남도","합계",2021,3,"농장수",530
"전라남도","합계",2021,3,"마리수",1204225
"전라남도","1,000 미만",2017,1,"농장수",294
"전라남도","1,000 미만",2017,1,"마리수",106446
"전라남도","1,000 미만",2017,2,"농장수",286
"전라남도","1,000 미만",2017,2,"마리수",100515
"전라남도","1,000 미만",2017,3,"농장수",283
"전라남도","1,000 미만",2017,3,"마리수",109445
"전라남도","1,000 미만",2017,4,"농장수",276
"전라남도","1,000 미만",2017,4,"마리수",99873
"전라남도","1,000 미만",2018,1,"농장수",251
"전라남도","1,000 미만",2018,1,"마리수",87504
"전라남도","1,000 미만",2018,2,"농장수",236
"전라남도","1,000 미만",2018,2,"마리수",75554
"전라남도","1,000 미만",2018,3,"농장수",241
"전라남도","1,000 미만",2018,3,"마리수",83086
"전라남도","1,000 미만",2018,4,"농장수",249
"전라남도","1,000 미만",2018,4,"마리수",81978
"전라남도","1,000 미만",2019,1,"농장수",219
"전라남도","1,000 미만",2019,1,"마리수",66438
"전라남도","1,000 미만",2019,2,"농장수",223
"전라남도","1,000 미만",2019,2,"마리수",68628
"전라남도","1,000 미만",2019,3,"농장수",219
"전라남도","1,000 미만",2019,3,"마리수",67056
"전라남도","1,000 미만",2019,4,"농장수",217
"전라남도","1,000 미만",2019,4,"마리수",61936
"전라남도","1,000 미만",2020,1,"농장수",213
"전라남도","1,000 미만",2020,1,"마리수",62973
"전라남도","1,000 미만",2020,2,"농장수",222
"전라남도","1,000 미만",2020,2,"마리수",64971
"전라남도","1,000 미만",2020,3,"농장수",235
"전라남도","1,000 미만",2020,3,"마리수",79921
"전라남도","1,000 미만",2020,4,"농장수",226
"전라남도","1,000 미만",2020,4,"마리수",67584
"전라남도","1,000 미만",2021,1,"농장수",232
"전라남도","1,000 미만",2021,1,"마리수",76920
"전라남도","1,000 미만",2021,2,"농장수",243
"전라남도","1,000 미만",2021,2,"마리수",86518
"전라남도","1,000 미만",2021,3,"농장수",227
"전라남도","1,000 미만",2021,3,"마리수",77785
"전라남도","1,000~5,000",2017,1,"농장수",253
"전라남도","1,000~5,000",2017,1,"마리수",589524
"전라남도","1,000~5,000",2017,2,"농장수",259
"전라남도","1,000~5,000",2017,2,"마리수",603409
"전라남도","1,000~5,000",2017,3,"농장수",249
"전라남도","1,000~5,000",2017,3,"마리수",584949
"전라남도","1,000~5,000",2017,4,"농장수",243
"전라남도","1,000~5,000",2017,4,"마리수",556053
"전라남도","1,000~5,000",2018,1,"농장수",254
"전라남도","1,000~5,000",2018,1,"마리수",567179
"전라남도","1,000~5,000",2018,2,"농장수",267
"전라남도","1,000~5,000",2018,2,"마리수",582045
"전라남도","1,000~5,000",2018,3,"농장수",263
"전라남도","1,000~5,000",2018,3,"마리수",600071
"전라남도","1,000~5,000",2018,4,"농장수",254
"전라남도","1,000~5,000",2018,4,"마리수",578664
"전라남도","1,000~5,000",2019,1,"농장수",264
"전라남도","1,000~5,000",2019,1,"마리수",590334
"전라남도","1,000~5,000",2019,2,"농장수",260
"전라남도","1,000~5,000",2019,2,"마리수",599009
"전라남도","1,000~5,000",2019,3,"농장수",261
"전라남도","1,000~5,000",2019,3,"마리수",614083
"전라남도","1,000~5,000",2019,4,"농장수",263
"전라남도","1,000~5,000",2019,4,"마리수",604669
"전라남도","1,000~5,000",2020,1,"농장수",281
"전라남도","1,000~5,000",2020,1,"마리수",637652
"전라남도","1,000~5,000",2020,2,"농장수",278
"전라남도","1,000~5,000",2020,2,"마리수",618913
"전라남도","1,000~5,000",2020,3,"농장수",258
"전라남도","1,000~5,000",2020,3,"마리수",599504
"전라남도","1,000~5,000",2020,4,"농장수",258
"전라남도","1,000~5,000",2020,4,"마리수",598147
"전라남도","1,000~5,000",2021,1,"농장수",263
"전라남도","1,000~5,000",2021,1,"마리수",581408
"전라남도","1,000~5,000",2021,2,"농장수",254
"전라남도","1,000~5,000",2021,2,"마리수",573766
"전라남도","1,000~5,000",2021,3,"농장수",251
"전라남도","1,000~5,000",2021,3,"마리수",571538
"전라남도","5,000~10,000",2017,1,"농장수",25
"전라남도","5,000~10,000",2017,1,"마리수",166817
"전라남도","5,000~10,000",2017,2,"농장수",27
"전라남도","5,000~10,000",2017,2,"마리수",178347
"전라남도","5,000~10,000",2017,3,"농장수",30
"전라남도","5,000~10,000",2017,3,"마리수",202235
"전라남도","5,000~10,000",2017,4,"농장수",36
"전라남도","5,000~10,000",2017,4,"마리수",232823
"전라남도","5,000~10,000",2018,1,"농장수",34
"전라남도","5,000~10,000",2018,1,"마리수",228365
"전라남도","5,000~10,000",2018,2,"농장수",35
"전라남도","5,000~10,000",2018,2,"마리수",224619
"전라남도","5,000~10,000",2018,3,"농장수",34
"전라남도","5,000~10,000",2018,3,"마리수",228090
"전라남도","5,000~10,000",2018,4,"농장수",34
"전라남도","5,000~10,000",2018,4,"마리수",219820
"전라남도","5,000~10,000",2019,1,"농장수",33
"전라남도","5,000~10,000",2019,1,"마리수",217671
"전라남도","5,000~10,000",2019,2,"농장수",34
"전라남도","5,000~10,000",2019,2,"마리수",216705
"전라남도","5,000~10,000",2019,3,"농장수",36
"전라남도","5,000~10,000",2019,3,"마리수",238076
"전라남도","5,000~10,000",2019,4,"농장수",37
"전라남도","5,000~10,000",2019,4,"마리수",244099
"전라남도","5,000~10,000",2020,1,"농장수",34
"전라남도","5,000~10,000",2020,1,"마리수",231348
"전라남도","5,000~10,000",2020,2,"농장수",35
"전라남도","5,000~10,000",2020,2,"마리수",237976
"전라남도","5,000~10,000",2020,3,"농장수",37
"전라남도","5,000~10,000",2020,3,"마리수",249368
"전라남도","5,000~10,000",2020,4,"농장수",38
"전라남도","5,000~10,000",2020,4,"마리수",255361
"전라남도","5,000~10,000",2021,1,"농장수",38
"전라남도","5,000~10,000",2021,1,"마리수",258603
"전라남도","5,000~10,000",2021,2,"농장수",38
"전라남도","5,000~10,000",2021,2,"마리수",258988
"전라남도","5,000~10,000",2021,3,"농장수",41
"전라남도","5,000~10,000",2021,3,"마리수",282167
"전라남도","10,000 이상",2017,1,"농장수",6
"전라남도","10,000 이상",2017,1,"마리수",153996
"전라남도","10,000 이상",2017,2,"농장수",6
"전라남도","10,000 이상",2017,2,"마리수",171731
"전라남도","10,000 이상",2017,3,"농장수",7
"전라남도","10,000 이상",2017,3,"마리수",189612
"전라남도","10,000 이상",2017,4,"농장수",7
"전라남도","10,000 이상",2017,4,"마리수",187668
"전라남도","10,000 이상",2018,1,"농장수",8
"전라남도","10,000 이상",2018,1,"마리수",195356
"전라남도","10,000 이상",2018,2,"농장수",10
"전라남도","10,000 이상",2018,2,"마리수",214861
"전라남도","10,000 이상",2018,3,"농장수",9
"전라남도","10,000 이상",2018,3,"마리수",214324
"전라남도","10,000 이상",2018,4,"농장수",10
"전라남도","10,000 이상",2018,4,"마리수",228143
"전라남도","10,000 이상",2019,1,"농장수",10
"전라남도","10,000 이상",2019,1,"마리수",229677
"전라남도","10,000 이상",2019,2,"농장수",11
"전라남도","10,000 이상",2019,2,"마리수",250340
"전라남도","10,000 이상",2019,3,"농장수",11
"전라남도","10,000 이상",2019,3,"마리수",255220
"전라남도","10,000 이상",2019,4,"농장수",11
"전라남도","10,000 이상",2019,4,"마리수",254655
"전라남도","10,000 이상",2020,1,"농장수",11
"전라남도","10,000 이상",2020,1,"마리수",250304
"전라남도","10,000 이상",2020,2,"농장수",11
"전라남도","10,000 이상",2020,2,"마리수",248740
"전라남도","10,000 이상",2020,3,"농장수",11
"전라남도","10,000 이상",2020,3,"마리수",259043
"전라남도","10,000 이상",2020,4,"농장수",11
"전라남도","10,000 이상",2020,4,"마리수",255984
"전라남도","10,000 이상",2021,1,"농장수",12
"전라남도","10,000 이상",2021,1,"마리수",274868
"전라남도","10,000 이상",2021,2,"농장수",11
"전라남도","10,000 이상",2021,2,"마리수",269652
"전라남도","10,000 이상",2021,3,"농장수",11
"전라남도","10,000 이상",2021,3,"마리수",272736
"경상북도","합계",2017,1,"농장수",738
"경상북도","합계",2017,1,"마리수",1401514
"경상북도","합계",2017,2,"농장수",738
"경상북도","합계",2017,2,"마리수",1440721
"경상북도","합계",2017,3,"농장수",738
"경상북도","합계",2017,3,"마리수",1451688
"경상북도","합계",2017,4,"농장수",734
"경상북도","합계",2017,4,"마리수",1442379
"경상북도","합계",2018,1,"농장수",715
"경상북도","합계",2018,1,"마리수",1375570
"경상북도","합계",2018,2,"농장수",699
"경상북도","합계",2018,2,"마리수",1412566
"경상북도","합계",2018,3,"농장수",699
"경상북도","합계",2018,3,"마리수",1474179
"경상북도","합계",2018,4,"농장수",698
"경상북도","합계",2018,4,"마리수",1438112
"경상북도","합계",2019,1,"농장수",698
"경상북도","합계",2019,1,"마리수",1433293
"경상북도","합계",2019,2,"농장수",698
"경상북도","합계",2019,2,"마리수",1408260
"경상북도","합계",2019,3,"농장수",698
"경상북도","합계",2019,3,"마리수",1469957
"경상북도","합계",2019,4,"농장수",698
"경상북도","합계",2019,4,"마리수",1490559
"경상북도","합계",2020,1,"농장수",702
"경상북도","합계",2020,1,"마리수",1442976
"경상북도","합계",2020,2,"농장수",707
"경상북도","합계",2020,2,"마리수",1487331
"경상북도","합계",2020,3,"농장수",696
"경상북도","합계",2020,3,"마리수",1497417
"경상북도","합계",2020,4,"농장수",694
"경상북도","합계",2020,4,"마리수",1457092
"경상북도","합계",2021,1,"농장수",713
"경상북도","합계",2021,1,"마리수",1489725
"경상북도","합계",2021,2,"농장수",712
"경상북도","합계",2021,2,"마리수",1476099
"경상북도","합계",2021,3,"농장수",707
"경상북도","합계",2021,3,"마리수",1500980
"경상북도","1,000 미만",2017,1,"농장수",310
"경상북도","1,000 미만",2017,1,"마리수",116289
"경상북도","1,000 미만",2017,2,"농장수",301
"경상북도","1,000 미만",2017,2,"마리수",114159
"경상북도","1,000 미만",2017,3,"농장수",324
"경상북도","1,000 미만",2017,3,"마리수",131704
"경상북도","1,000 미만",2017,4,"농장수",310
"경상북도","1,000 미만",2017,4,"마리수",122761
"경상북도","1,000 미만",2018,1,"농장수",309
"경상북도","1,000 미만",2018,1,"마리수",119109
"경상북도","1,000 미만",2018,2,"농장수",296
"경상북도","1,000 미만",2018,2,"마리수",122353
"경상북도","1,000 미만",2018,3,"농장수",259
"경상북도","1,000 미만",2018,3,"마리수",102138
"경상북도","1,000 미만",2018,4,"농장수",266
"경상북도","1,000 미만",2018,4,"마리수",91749
"경상북도","1,000 미만",2019,1,"농장수",260
"경상북도","1,000 미만",2019,1,"마리수",94516
"경상북도","1,000 미만",2019,2,"농장수",291
"경상북도","1,000 미만",2019,2,"마리수",118626
"경상북도","1,000 미만",2019,3,"농장수",278
"경상북도","1,000 미만",2019,3,"마리수",105113
"경상북도","1,000 미만",2019,4,"농장수",267
"경상북도","1,000 미만",2019,4,"마리수",108526
"경상북도","1,000 미만",2020,1,"농장수",270
"경상북도","1,000 미만",2020,1,"마리수",105763
"경상북도","1,000 미만",2020,2,"농장수",280
"경상북도","1,000 미만",2020,2,"마리수",118628
"경상북도","1,000 미만",2020,3,"농장수",258
"경상북도","1,000 미만",2020,3,"마리수",101291
"경상북도","1,000 미만",2020,4,"농장수",266
"경상북도","1,000 미만",2020,4,"마리수",106894
"경상북도","1,000 미만",2021,1,"농장수",270
"경상북도","1,000 미만",2021,1,"마리수",100028
"경상북도","1,000 미만",2021,2,"농장수",260
"경상북도","1,000 미만",2021,2,"마리수",89604
"경상북도","1,000 미만",2021,3,"농장수",258
"경상북도","1,000 미만",2021,3,"마리수",95748
"경상북도","1,000~5,000",2017,1,"농장수",376
"경상북도","1,000~5,000",2017,1,"마리수",793355
"경상북도","1,000~5,000",2017,2,"농장수",384
"경상북도","1,000~5,000",2017,2,"마리수",809031
"경상북도","1,000~5,000",2017,3,"농장수",362
"경상북도","1,000~5,000",2017,3,"마리수",800174
"경상북도","1,000~5,000",2017,4,"농장수",373
"경상북도","1,000~5,000",2017,4,"마리수",794647
"경상북도","1,000~5,000",2018,1,"농장수",361
"경상북도","1,000~5,000",2018,1,"마리수",798524
"경상북도","1,000~5,000",2018,2,"농장수",355
"경상북도","1,000~5,000",2018,2,"마리수",805097
"경상북도","1,000~5,000",2018,3,"농장수",392
"경상북도","1,000~5,000",2018,3,"마리수",877619
"경상북도","1,000~5,000",2018,4,"농장수",387
"경상북도","1,000~5,000",2018,4,"마리수",866591
"경상북도","1,000~5,000",2019,1,"농장수",391
"경상북도","1,000~5,000",2019,1,"마리수",846234
"경상북도","1,000~5,000",2019,2,"농장수",359
"경상북도","1,000~5,000",2019,2,"마리수",797291
"경상북도","1,000~5,000",2019,3,"농장수",366
"경상북도","1,000~5,000",2019,3,"마리수",820176
"경상북도","1,000~5,000",2019,4,"농장수",374
"경상북도","1,000~5,000",2019,4,"마리수",823134
"경상북도","1,000~5,000",2020,1,"농장수",374
"경상북도","1,000~5,000",2020,1,"마리수",804985
"경상북도","1,000~5,000",2020,2,"농장수",370
"경상북도","1,000~5,000",2020,2,"마리수",824577
"경상북도","1,000~5,000",2020,3,"농장수",386
"경상북도","1,000~5,000",2020,3,"마리수",876494
"경상북도","1,000~5,000",2020,4,"농장수",375
"경상북도","1,000~5,000",2020,4,"마리수",841912
"경상북도","1,000~5,000",2021,1,"농장수",387
"경상북도","1,000~5,000",2021,1,"마리수",882718
"경상북도","1,000~5,000",2021,2,"농장수",395
"경상북도","1,000~5,000",2021,2,"마리수",874871
"경상북도","1,000~5,000",2021,3,"농장수",392
"경상북도","1,000~5,000",2021,3,"마리수",878605
"경상북도","5,000~10,000",2017,1,"농장수",36
"경상북도","5,000~10,000",2017,1,"마리수",229795
"경상북도","5,000~10,000",2017,2,"농장수",39
"경상북도","5,000~10,000",2017,2,"마리수",261629
"경상북도","5,000~10,000",2017,3,"농장수",34
"경상북도","5,000~10,000",2017,3,"마리수",221505
"경상북도","5,000~10,000",2017,4,"농장수",37
"경상북도","5,000~10,000",2017,4,"마리수",253015
"경상북도","5,000~10,000",2018,1,"농장수",31
"경상북도","5,000~10,000",2018,1,"마리수",207502
"경상북도","5,000~10,000",2018,2,"농장수",35
"경상북도","5,000~10,000",2018,2,"마리수",236390
"경상북도","5,000~10,000",2018,3,"농장수",35
"경상북도","5,000~10,000",2018,3,"마리수",238899
"경상북도","5,000~10,000",2018,4,"농장수",32
"경상북도","5,000~10,000",2018,4,"마리수",218951
"경상북도","5,000~10,000",2019,1,"농장수",32
"경상북도","5,000~10,000",2019,1,"마리수",209713
"경상북도","5,000~10,000",2019,2,"농장수",33
"경상북도","5,000~10,000",2019,2,"마리수",207008
"경상북도","5,000~10,000",2019,3,"농장수",39
"경상북도","5,000~10,000",2019,3,"마리수",256640
"경상북도","5,000~10,000",2019,4,"농장수",40
"경상북도","5,000~10,000",2019,4,"마리수",252189
"경상북도","5,000~10,000",2020,1,"농장수",44
"경상북도","5,000~10,000",2020,1,"마리수",281718
"경상북도","5,000~10,000",2020,2,"농장수",43
"경상북도","5,000~10,000",2020,2,"마리수",287838
"경상북도","5,000~10,000",2020,3,"농장수",39
"경상북도","5,000~10,000",2020,3,"마리수",254942
"경상북도","5,000~10,000",2020,4,"농장수",43
"경상북도","5,000~10,000",2020,4,"마리수",286950
"경상북도","5,000~10,000",2021,1,"농장수",44
"경상북도","5,000~10,000",2021,1,"마리수",278232
"경상북도","5,000~10,000",2021,2,"농장수",47
"경상북도","5,000~10,000",2021,2,"마리수",305145
"경상북도","5,000~10,000",2021,3,"농장수",45
"경상북도","5,000~10,000",2021,3,"마리수",290547
"경상북도","10,000 이상",2017,1,"농장수",15
"경상북도","10,000 이상",2017,1,"마리수",262076
"경상북도","10,000 이상",2017,2,"농장수",13
"경상북도","10,000 이상",2017,2,"마리수",255902
"경상북도","10,000 이상",2017,3,"농장수",17
"경상북도","10,000 이상",2017,3,"마리수",298306
"경상북도","10,000 이상",2017,4,"농장수",14
"경상북도","10,000 이상",2017,4,"마리수",271956
"경상북도","10,000 이상",2018,1,"농장수",13
"경상북도","10,000 이상",2018,1,"마리수",250434
"경상북도","10,000 이상",2018,2,"농장수",13
"경상북도","10,000 이상",2018,2,"마리수",248726
"경상북도","10,000 이상",2018,3,"농장수",13
"경상북도","10,000 이상",2018,3,"마리수",255523
"경상북도","10,000 이상",2018,4,"농장수",13
"경상북도","10,000 이상",2018,4,"마리수",260821
"경상북도","10,000 이상",2019,1,"농장수",15
"경상북도","10,000 이상",2019,1,"마리수",282830
"경상북도","10,000 이상",2019,2,"농장수",15
"경상북도","10,000 이상",2019,2,"마리수",285336
"경상북도","10,000 이상",2019,3,"농장수",15
"경상북도","10,000 이상",2019,3,"마리수",288028
"경상북도","10,000 이상",2019,4,"농장수",17
"경상북도","10,000 이상",2019,4,"마리수",306709
"경상북도","10,000 이상",2020,1,"농장수",13
"경상북도","10,000 이상",2020,1,"마리수",250510
"경상북도","10,000 이상",2020,2,"농장수",13
"경상북도","10,000 이상",2020,2,"마리수",256289
"경상북도","10,000 이상",2020,3,"농장수",14
"경상북도","10,000 이상",2020,3,"마리수",264690
"경상북도","10,000 이상",2020,4,"농장수",11
"경상북도","10,000 이상",2020,4,"마리수",221336
"경상북도","10,000 이상",2021,1,"농장수",12
"경상북도","10,000 이상",2021,1,"마리수",228747
"경상북도","10,000 이상",2021,2,"농장수",10
"경상북도","10,000 이상",2021,2,"마리수",206479
"경상북도","10,000 이상",2021,3,"농장수",12
"경상북도","10,000 이상",2021,3,"마리수",236080
"경상남도","합계",2017,1,"농장수",706
"경상남도","합계",2017,1,"마리수",1276928
"경상남도","합계",2017,2,"농장수",706
"경상남도","합계",2017,2,"마리수",1274049
"경상남도","합계",2017,3,"농장수",705
"경상남도","합계",2017,3,"마리수",1277744
"경상남도","합계",2017,4,"농장수",705
"경상남도","합계",2017,4,"마리수",1246781
"경상남도","합계",2018,1,"농장수",705
"경상남도","합계",2018,1,"마리수",1248963
"경상남도","합계",2018,2,"농장수",705
"경상남도","합계",2018,2,"마리수",1246043
"경상남도","합계",2018,3,"농장수",705
"경상남도","합계",2018,3,"마리수",1279576
"경상남도","합계",2018,4,"농장수",705
"경상남도","합계",2018,4,"마리수",1265366
"경상남도","합계",2019,1,"농장수",706
"경상남도","합계",2019,1,"마리수",1282929
"경상남도","합계",2019,2,"농장수",705
"경상남도","합계",2019,2,"마리수",1295021
"경상남도","합계",2019,3,"농장수",704
"경상남도","합계",2019,3,"마리수",1276020
"경상남도","합계",2019,4,"농장수",704
"경상남도","합계",2019,4,"마리수",1273091
"경상남도","합계",2020,1,"농장수",711
"경상남도","합계",2020,1,"마리수",1368339
"경상남도","합계",2020,2,"농장수",699
"경상남도","합계",2020,2,"마리수",1315791
"경상남도","합계",2020,3,"농장수",683
"경상남도","합계",2020,3,"마리수",1293052
"경상남도","합계",2020,4,"농장수",657
"경상남도","합계",2020,4,"마리수",1272418
"경상남도","합계",2021,1,"농장수",716
"경상남도","합계",2021,1,"마리수",1339837
"경상남도","합계",2021,2,"농장수",705
"경상남도","합계",2021,2,"마리수",1327133
"경상남도","합계",2021,3,"농장수",688
"경상남도","합계",2021,3,"마리수",1345597
"경상남도","1,000 미만",2017,1,"농장수",307
"경상남도","1,000 미만",2017,1,"마리수",95689
"경상남도","1,000 미만",2017,2,"농장수",319
"경상남도","1,000 미만",2017,2,"마리수",109746
"경상남도","1,000 미만",2017,3,"농장수",318
"경상남도","1,000 미만",2017,3,"마리수",103010
"경상남도","1,000 미만",2017,4,"농장수",308
"경상남도","1,000 미만",2017,4,"마리수",92481
"경상남도","1,000 미만",2018,1,"농장수",340
"경상남도","1,000 미만",2018,1,"마리수",117202
"경상남도","1,000 미만",2018,2,"농장수",333
"경상남도","1,000 미만",2018,2,"마리수",108993
"경상남도","1,000 미만",2018,3,"농장수",329
"경상남도","1,000 미만",2018,3,"마리수",108901
"경상남도","1,000 미만",2018,4,"농장수",324
"경상남도","1,000 미만",2018,4,"마리수",103697
"경상남도","1,000 미만",2019,1,"농장수",324
"경상남도","1,000 미만",2019,1,"마리수",108900
"경상남도","1,000 미만",2019,2,"농장수",314
"경상남도","1,000 미만",2019,2,"마리수",97091
"경상남도","1,000 미만",2019,3,"농장수",326
"경상남도","1,000 미만",2019,3,"마리수",96406
"경상남도","1,000 미만",2019,4,"농장수",329
"경상남도","1,000 미만",2019,4,"마리수",100863
"경상남도","1,000 미만",2020,1,"농장수",296
"경상남도","1,000 미만",2020,1,"마리수",104615
"경상남도","1,000 미만",2020,2,"농장수",296
"경상남도","1,000 미만",2020,2,"마리수",101820
"경상남도","1,000 미만",2020,3,"농장수",282
"경상남도","1,000 미만",2020,3,"마리수",89005
"경상남도","1,000 미만",2020,4,"농장수",257
"경상남도","1,000 미만",2020,4,"마리수",70448
"경상남도","1,000 미만",2021,1,"농장수",301
"경상남도","1,000 미만",2021,1,"마리수",91793
"경상남도","1,000 미만",2021,2,"농장수",296
